"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 22:17:27 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701960818,0.067,0.113,94.691,5.130,0,0,2985164.800,5169.800,5173.400,0,0,111839764480,89362202624,4460756992,391115816960,7920,12623.600,0,8,2,5.490,3.970,3.460,4407582720,55590359040,0,0,0,0,295,10344,33408,1392620,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,1439.800,1350.200,1272,0,0,0,0,0,255304,445,12702253,71235,14,0.014,5,2,2,3,0,1,6,6,5,6,6,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681.0,12621723.0,21271778.0,0.0,1021.0,1.0,87200774668.0,0.0,0.8,4.0,0.8,18.0,2.0
1701960823,0.182,0.142,92.896,6.780,0,0,7063142.400,7581,7524.600,0,0,111844507648,89369526272,4460756992,391105036288,8100.800,12835,2,6,6.400,5.690,4.040,3.480,4407582720,55590359040,0,0,0,0,368.400,10344,33408,1392602,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5401.600,3356.600,4135,0,0,0,0,0,255304,445,12701719,71235,12,0.012,4,1,1,3,0,0,3,3,1,3,3,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621723,21272280,0,1021,1.000,87200774668,0,0.800,4,0.800,18,2
1701960828,0.323,0.146,94.309,5.222,0,34406.400,12671385.600,7581,7540.200,0,0,111856635904,89357398016,4460756992,391127367680,6490.400,11383.400,1,9,6,5.710,4.070,3.490,4407582720,55590359040,0,0,0,1.200,467.600,10344,33408,1392623,0,0,1,100,29,1,129,0,12238,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5636.200,4775.200,3937.800,0,0,0,0,0,255304,445,12704896,71235,12,0.012,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621890,21275509,0,757,1.000,87200782860,1638.400,1.600,6.200,1.600,29,5
1701960833,0.332,0.163,95.685,3.820,0,39321.600,11558092.800,7581,7527,0,0,111883354112,89330679808,4460756992,391146618880,6086.200,11238.400,4,3,7.400,5.580,4.070,3.500,4407582720,55590359040,0,0,0,1.800,218.400,10344,33408,1392610,0,0,1,100,29,1,129,0,12241,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6538.400,5522.400,4726.400,0,0,0,0,0,255304,445,12704233,71235,11,0.011,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621890,21277785,0,749,1.000,87200782860,0,0,0,0,21,5
1701960838,0.221,0.133,94.837,4.809,0,8192,9405235.200,7718.200,7703.800,0,0,111903059968,89310973952,4460756992,391164329984,6093.800,11127,2,0,5.600,5.530,4.090,3.510,4407582720,55590359040,0,0,0,0.800,175.400,10344,33408,1392591,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5924.600,4894,3944.800,0,0,0,0,0,255304,445,12705127,71235,11,0.011,2,1,1,4,0,1,2,2,2,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621890,21279483,0,335,1.000,87200782860,0,0,0,0,15,3
1701960843,0.416,0.376,95.396,3.813,0,31129.600,9741926.400,7404.200,7363.400,0,0,111913521152,89300512768,4460756992,391183581184,8919,13125,5,3,135.600,5.490,4.100,3.510,4407582720,55590359040,0,0,0,1,228.800,10344,33408,1392686,0,0,1,100,29,1,129,0,12241,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0.200,30856.800,20654.400,19377.600,0,0,0,0,0,255304,445,12706158,71235,11,0.011,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621890,21282225,0,1063,1.000,87200782860,0,0,0,0,23,7
1701960848,0.275,0.204,95.887,3.634,0,1638.400,7332659.200,7515,7540.200,0,0,111930425344,89283608576,4460756992,391191281664,6428.200,11539.600,2,8,41.200,5.370,4.100,3.520,4407582720,55590359040,0,0,0,0.200,175,10344,33408,1392706,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,13947.400,9596.800,8702.800,0,0,0,0,0,255304,445,12705441,71235,12,0.012,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621890,21283226,0,734,1.000,87200782860,0,0,0,0,17,5
1701960853,0.240,0.186,96.801,2.774,0,35225.600,10294886.400,7662.800,7661.600,0,0,111952408576,89260855296,4460756992,391206682624,5979.200,11077.200,2,0,24.400,5.100,4.070,3.510,4407582720,55590359040,0,0,0,1.200,214.400,10344,33216,1392603,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,10070.600,7555.800,7049.200,0,0,0,0,0,255304,445,12704817,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621891,21285110,0,745,1.000,87200791052,1638.400,0,0,0,21,5
1701960858,0.273,0.119,96.301,3.307,0,1638.400,7085260.800,7491,7476.600,0,0,111978405888,89235628032,4460756992,391223623680,5784.400,10657.800,2,7,5.200,4.930,4.050,3.510,4407582720,55590359040,0,0,0,0.200,210.600,10344,33216,1392625,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5150.600,4426.400,3021.600,0,0,0,0,0,255304,445,12704091,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621891,21287316,0,727,1.000,87200791052,0,0,0,0,15,5
1701960863,0.427,0.171,98.056,1.346,0,45875.200,24182784,7788.400,7760.800,0,0,111999143936,89215553536,4460756992,391262261248,5612.200,11339.400,1,1,6.600,4.860,4.050,3.510,4407582720,55590359040,0,0,0,1,128.400,10344,33216,1392598,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7457.600,6410,4451,0,0,0,0,0,255587,445,12708414,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621891,21291301,0,355,1.000,87200791052,0,0,0,0,15,3
1701960868,0.694,0.198,98.332,0.775,0,24576,40842854.400,7307.800,7333,0,0,112093110272,89121587200,4460756992,391334309888,5602.600,11965,2,1,6.600,4.710,4.030,3.510,4407582720,55590359040,0,0,0,2.600,109.200,10344,33024,1392604,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9631.800,8362.400,3845.200,0,0,0,0,0,255587,445,12706315,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621892,21300769,0,1063,1.000,87200799244,1638.400,0,0,0,23,7
1701960873,0.742,0.177,98.316,0.765,0,77004.800,33330790.400,7528.200,7513.800,0,0,112171253760,89043443712,4460756992,391394807808,5570,11401.200,3,0,8,4.490,4,3.500,4407582720,55590359040,0,0,0,3.400,98,10344,33024,1392604,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8611,7689.200,4135.400,0,0,0,0,0,255494,445,12704684,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621894,21308023,0,740,1.000,87200815628,3276.800,0,0,0,19,5
1701960878,0.737,0.163,98.331,0.770,0,60620.800,40431616,7541.400,7513.800,0,0,112257650688,88955506688,4460756992,391462670336,5682,11890,6,0,6,4.450,4,3.500,4407582720,55590359040,0,0,0,2.400,124.400,10344,33024,1392597,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9193.800,8106,4063.800,0,0,0,0,0,255308,445,12702358,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621894,21316273,0,739,1.000,87200815628,0,0,0,0,19,5
1701960883,0.787,0.200,98.250,0.762,0,43417.600,38504857.600,7528.200,7513.800,0,0,112350588928,88864108544,4460756992,391530434560,5666.600,11882.600,5,1,8.400,4.410,4,3.500,4407582720,55590359040,0,0,0,2.400,104,10344,33216,1392604,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9351,8467.400,4103.600,0,0,0,0,0,255308,445,12701994,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621894,21324689,0,733,1.000,87200815628,0,0,0,0,17,5
1701960888,0.775,0.167,98.411,0.648,0,116326.400,38748979.200,7541.400,7513.800,0,0,112431230976,88781926400,4460756992,391596658688,5552.400,11786.800,2,1,6,4.380,4,3.510,4407582720,55590359040,0,0,0,5.600,104.200,10344,33408,1392604,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8703,7484.800,3580.600,0,0,0,0,0,255308,445,12698390,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621894,21332658,0,739,1.000,87200815628,0,0,0,0,19,5
1701960893,0.561,0.163,98.439,0.837,0,68812.800,29506764.800,7515,7500.600,0,0,112494551040,88717066240,4460756992,391648251904,5473.800,11384.200,2,1,6.600,4.190,3.960,3.500,4407582720,55590359040,0,0,0,2.200,91.200,10344,33408,1392603,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7959,7013.800,3943.400,0,0,0,0,0,255308,445,12697249,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621894,21338572,0,355,1.000,87200815628,0,0,0,0,15,3
1701960898,0.638,0.167,98.244,0.952,0,45056,35016704,7528.200,7527,0,0,112571699200,88639918080,4460756992,391711395840,5620.200,11635,4,1,6.400,4.090,3.950,3.490,4407582720,55590359040,0,0,0,1.600,93.400,10344,33408,1392605,0,0,1,100,29,1,129,0,12238,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8777.800,7752.600,3841.800,0,0,0,0,0,255308,445,12697884,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21346504,0,1063,1.000,87200823820,1638.400,0,0,0,23,7
1701960903,0.797,0.282,97.828,1.094,0,6553.600,38915276.800,7554.600,7513.800,0,0,112654114816,88556732416,4460756992,391777619968,6306.800,12682.800,5,1,72.800,4.170,3.970,3.500,4407582720,55590359040,0,0,0,0.800,110,10344,33216,1392598,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,21928,15780.800,11811.200,0,0,0,0,0,255308,445,12696377,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21354517,0,740,1.000,87200823820,0,0,0,0,19,5
1701960908,0.576,0.173,98.197,1.054,0,31129.600,30148198.400,7422.400,7447.600,0,0,112720437248,88489639936,4460756992,391828443136,5723,11619,2,1,8.400,4.070,3.950,3.500,4407582720,55590359040,0,0,0,1,97.800,10344,33216,1392603,0,0,1,100,29,1,129,0,12238,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9272.600,7647.800,4423.400,0,0,0,0,0,255308,445,12694697,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21360735,0,739,1.000,87200823820,0,0,0,0,19,5
1701960913,0.530,0.184,98.244,1.043,0,52428.800,25333760,7581.200,7580,0,0,112772911104,88437166080,4460756992,391871565824,5694.600,11460.800,3,0,26,4.070,3.950,3.500,4407582720,55590359040,0,0,0,3.200,76.600,10344,33216,1392602,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,11452.800,9115,6447.200,0,0,0,0,0,255308,445,12691844,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21365938,0,733,1.000,87200823820,0,0,0,0,17,5
1701960918,0.480,0.138,97.876,1.506,0,6553.600,26204569.600,7462,7447.600,0,0,112828391424,88380915712,4460756992,391916228608,5558.800,11328.400,1,1,6.400,3.900,3.920,3.490,4407582720,55590359040,0,0,0,0.600,90.400,10344,33024,1392602,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7650.800,6598,3979.200,0,0,0,0,0,255308,445,12690646,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21371217,0,739,1.000,87200823820,0,0,0,0,19,5
1701960923,0.686,0.177,98.112,1.025,0,70451.200,37333401.600,7581.200,7580,0,0,112912560128,88299057152,4460756992,391980142592,5669.600,11958.400,4,0,6.200,3.750,3.890,3.490,4407582720,55590359040,0,0,0,2,100.600,10344,33024,1392596,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8850.200,7879.600,3888,0,0,0,0,0,255308,445,12691050,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21379133,0,355,1.000,87200823820,0,0,0,0,15,3
1701960928,0.849,0.189,98.123,0.839,0,30310.400,38060032,7528.200,7513.800,0,0,112989679616,88220397568,4460756992,392043286528,5672.800,11690,4,0,6.400,3.770,3.890,3.490,4407582720,55590359040,0,0,0,1,106.800,10344,33024,1392601,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8853.200,7568.400,3762.800,0,0,0,0,0,255308,445,12683978,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21386809,0,1063,1.000,87200823820,0,0,0,0,23,7
1701960933,0.720,0.171,98.340,0.768,0,46694.400,39544422.400,7377.800,7363.400,0,0,113064923136,88145371136,4460756992,392111816704,5642.400,11913.200,2,1,8.400,3.630,3.860,3.480,4407582720,55590359040,0,0,0,2.600,105.800,10344,33024,1392585,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9133,8263.800,4020.800,0,0,0,0,0,255175,445,12686558,71235,12,0.012,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21394869,0,734,1.000,87200823820,0,0,0,0,17,5
1701960938,0.731,0.185,98.219,0.865,0,36044.800,42336256,7705,7690.600,0,0,113141686272,88068804608,4460756992,392180211712,5667.800,12219,6,0,6.400,3.500,3.820,3.470,4407582720,55590359040,0,0,0,2.200,120.600,10344,33024,1392579,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9420.400,8337.400,4217.800,0,0,0,0,0,255175,445,12686737,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21403157,0,739,1.000,87200823820,0,0,0,0,19,5
1701960943,0.572,0.163,98.564,0.701,0,71270.400,33486438.400,7554.600,7513.800,0,0,113220325376,87988625408,4460756992,392237965312,5543.400,11362,4,1,7.600,3.380,3.790,3.460,4407582720,55590359040,0,0,0,2.800,100,10344,33024,1392573,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8407.600,7446.800,3939,0,0,0,0,0,255175,445,12678998,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621895,21410256,0,739,1.000,87200823820,0,0,0,0,19,5
1701960948,0.686,0.171,98.229,0.915,0,55705.600,34463744,7528.200,7513.800,0,0,113297629184,87912091648,4460756992,392294948864,5546.600,11541.600,2,0,6.600,3.350,3.780,3.460,4407582720,55590359040,0,0,0,3.400,95.600,10344,33024,1392579,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8697,7388.200,3814.400,0,0,0,0,0,255175,445,12677904,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621896,21417264,0,739,1.000,87200832012,1638.400,0,0,0,19,5
1701960953,0.673,0.177,98.413,0.736,0,120422.400,37411225.600,7695.800,7694.600,0,0,113376886784,87832834048,4460756992,392357322752,5624.800,11766,2,1,6.400,3.400,3.780,3.460,4407582720,55590359040,0,0,0,6,109.600,10344,33024,1392578,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8576.200,7712.600,3900.600,0,0,0,0,0,255175,445,12675206,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621896,21424716,0,355,1.000,87200832012,0,0,0,0,15,3
1701960958,0.828,0.165,98.648,0.359,0,54067.200,27762688,7294.400,7289.800,0,0,113110818816,88096591872,4460756992,392398905344,5632.600,11354.800,1,0,6.800,3.530,3.800,3.470,4407582720,55590359040,0,0,0,1.400,82.400,10344,33024,1392581,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7630.400,6635.600,19771.400,0,0,0,0,0,255246,445,12680632,71235,11,0.011,1,0,1,5,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21429865,0,1063,1.000,87200840204,1638.400,0,0,0,23,7
1701960963,0.129,0.169,99.573,0.129,0,4915.200,394035.200,20782.400,22805.800,0,0,113158242304,88050708480,4460756992,392399675392,5365.600,10405,8,0,10,3.250,3.740,3.450,4407582720,55590359040,0,0,0,0.400,32.400,10344,33024,1392705,0,0,1,100,29,1,129,0,12261,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8152.600,6358.200,4041.200,0,0,0,0,0,255246,445,12675133,71235,31,0.030,21,0,1,5,0,0,22,22,1,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,835,1.000,87200840204,0,0,0.200,0,41,5
1701960968,0.156,0.148,99.679,0.017,0,0,289177.600,7571.600,7515,0,0,113159049216,88049901568,4460756992,392399675392,5242,10293,4,0,26.400,3.060,3.700,3.440,4407582720,55590359040,0.200,0,0,0,26.600,10344,33024,1392660,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,9458.200,6386.400,6349.600,0,0,0,0,0,255246,445,12674566,71235,31,0.030,21,0,1,5,0,0,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701960973,0.094,0.131,99.750,0.025,0,0,330956.800,7500.600,7486.200,0,0,113156243456,88052707328,4460756992,392399675392,4920.600,9843.800,2,0,8.200,2.820,3.630,3.420,4407582720,55590359040,0.200,0,0,0,27.600,10344,33216,1392656,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5851,4547.600,4585.200,0,0,0,0,0,255246,445,12676274,71235,31,0.030,21,0,1,5,1,1,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701960978,0.073,0.113,99.787,0.027,0,0,305561.600,7479.200,7478,0,0,113165606912,88043343872,4460756992,392399675392,4855.800,9712,4,0,6.800,2.590,3.570,3.400,4407582720,55590359040,0,0,0,0,29.800,10344,33408,1392656,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5240.200,4161.600,4158.600,0,0,0,0,0,255246,445,12674747,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701960983,0.100,0.104,99.781,0.015,0,0,308838.400,7650,7693.800,0,0,113166426112,88042524672,4460756992,392399675392,4842.800,9748.200,2,0,6.200,2.390,3.510,3.380,4407582720,55590359040,0,0,0,0,26.600,10344,33408,1392654,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4843,3849.400,3867,0,0,0,0,0,255246,445,12674566,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,355,1.000,87200840204,0,0,0,0,15,3
1701960988,0.088,0.108,99.783,0.021,0,0,288358.400,7397.200,7337.800,0,0,113173856256,88035094528,4460756992,392399675392,4822.600,9634,1,0,6.200,2.190,3.450,3.370,4407582720,55590359040,0,0,0,0,28,10344,33600,1392651,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4952.600,3970.200,3995.600,0,0,0,0,0,255246,445,12672279,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,1058,1.000,87200840204,0,0,0,0,21,7
1701960993,0.092,0.127,99.760,0.021,0,0,319488,7543.400,7515.800,0,0,113173254144,88035696640,4460756992,392399675392,4852.200,9725,2,0,8.200,2.020,3.400,3.350,4407582720,55590359040,0,0,0,0,26.800,10344,33600,1392657,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5135.600,3946.800,3884.600,0,0,0,0,0,255246,445,12673241,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701960998,0.079,0.110,99.796,0.015,0,0,322764.800,7596.400,7582,0,0,113175564288,88033386496,4460756992,392399675392,4851.600,9743.800,4,0,6.200,1.860,3.340,3.330,4407582720,55590359040,0,0,0,0,26.600,10344,33600,1392657,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4926.800,3941.200,3976.600,0,0,0,0,0,255246,445,12672370,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701961003,0.079,0.142,99.771,0.008,0,0,263782.400,7530.200,7515.800,0,0,113174491136,88034459648,4460756992,392399675392,4885.600,9756.600,4,1,8,1.710,3.290,3.310,4407582720,55590359040,0,0,0,0,24.600,10344,33600,1392650,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5217.200,4182.400,4173.200,0,0,0,0,0,255246,445,12672995,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701961008,0.077,0.106,99.796,0.021,0,0,352256,7490.600,7515.800,0,0,113150291968,88057815040,4460756992,392402452480,4822,9699,4,1,6.600,1.570,3.230,3.290,4407582720,55590359040,0,0,0,0,31.200,10344,33600,1392651,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5240.600,4129,4126.800,0,0,0,0,0,255433,445,12675894,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,739,1.000,87200840204,0,0,0,0,19,5
1701961013,0.073,0.113,99.787,0.027,0,0,262963.200,7737.400,7696.600,0,0,113149517824,88058589184,4460756992,392402452480,4809.600,9633.600,0,1,6.400,1.440,3.180,3.280,4407582720,55590359040,0,0,0,0,23.600,10344,33600,1392657,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4759.600,3587.200,3564.400,0,0,0,0,0,255433,445,12675288,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12621897,21430148,0,355,1.000,87200840204,0,0,0,0,15,3
