"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 16:50:05 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701939191,1.745,0.138,87.854,10.264,0,1318912,1018265.600,42403,58318.800,0,0,109702938624,122100756480,4460449792,358809763840,6713.400,11825.200,4,19,6.400,18.240,9.910,6.570,4411281408,55586660352,0,0,0,155.600,41.200,10344,32448,1392669,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5476.400,5049.600,4252.800,0,0,0,0,0,264898,445,15061242,71235,40,0.039,23,0,10,12,0,0,11,10,7,23,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15200380,0,1059,1.000,85797476876,21299.200,41.400,114.600,6,63,8
1701939196,1.813,0.142,88.612,9.434,0,1415577.600,848691.200,33967.600,46487.800,0,0,109717585920,122077638656,4460449792,358825164800,6658.600,11805.200,3,22,6.600,18.940,10.200,6.680,4411281408,55586660352,0,0,0,166.200,41.400,10344,32448,1392669,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5766.600,5441.600,4669.200,0,0,0,0,0,264713,445,15059652,71235,40,0.039,25,5,15,10,0,5,12,11,10,24,23,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15201248,0,740,1.000,85797591564,22937.600,20.600,98.400,6,53,5
1701939201,1.940,0.150,89.118,8.792,0,1379532.800,733184,37452.600,55197.400,0,0,109724803072,122062721024,4460453888,358839021568,6794.600,11849.600,3,24,8.200,19.500,10.460,6.780,4411281408,55586660352,0.200,0,0,162,37.600,10344,32448,1392668,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6184.200,5685.800,4929,0,0,0,0,0,264784,445,15057201,71235,40,0.039,27,5,15,8,0,5,12,10,9,27,20,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15202111,0,740,1.000,85797706252,22937.600,32.800,117,6.800,56,5
1701939206,1.704,0.125,87.492,10.679,0,1140326.400,783974.400,32486.200,46578,0,0,109733224448,122047369216,4460453888,358851342336,6554.400,11599.600,0,21,5.800,20.030,10.720,6.890,4411281408,55586660352,0.200,0,0,133.800,38,10344,32256,1392658,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5224,4835.800,4394.200,0,0,0,0,0,264784,445,15055868,71235,40,0.039,22,8,18,13,0,8,12,12,11,27,24,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15202821,0,740,1.000,85797804556,19660.800,28.800,32.400,0,48,5
1701939211,2.037,0.150,87.750,10.063,0,1184563.200,955187.200,47723.800,65721.200,0,0,109734498304,122039164928,4460453888,358865203200,6908.400,12077.400,5,22,8.400,20.740,11.020,7.010,4411281408,55586660352,0,0.200,0,142,37.200,10344,32256,1392676,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5926.800,5513.200,4720.600,0,0,0,0,0,264784,445,15056508,71235,41,0.040,28,2,12,8,0,2,7,5,4,19,16,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15203594,0,733,1.000,85797960204,31129.600,38.200,162.400,10,70,5
1701939216,1.937,0.144,87.932,9.987,0,1105920,870809.600,48432.400,68975.600,0,0,109747380224,122021662720,4460453888,358875983872,6819.200,12100.200,5,21,6.600,21,11.240,7.100,4411281408,55586660352,0,0,0,132.200,33.600,10344,32256,1392664,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5786.400,5525,5040.400,0,0,0,0,0,264762,445,15055630,71235,40,0.039,27,4,14,8,0,4,10,8,6,25,18,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15204281,0,362,1.000,85798115852,31129.600,57,107.800,4,59,3
1701939221,1.800,0.134,89.058,9.009,0,1110835.200,971571.200,41146.600,60320.200,0,0,109756223488,122006659072,4460453888,358889074688,6678.400,11849.400,9,25,6.200,21.250,11.450,7.190,4411281408,55586660352,0,0,0,131.800,42,10344,32448,1392666,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5404.800,5147.200,4554.200,0,0,0,0,0,264762,445,15054656,71235,40,0.039,29,3,13,6,0,3,11,9,8,27,20,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15205030,0,1059,1.000,85798566412,90112,46.600,74.400,2.800,67,8
1701939226,1.884,0.123,89.199,8.794,0,2197094.400,153190.400,22065,31899.600,0,0,109762494464,121988403200,4460453888,358910734336,7456.800,12322.400,4,10,5,21.060,11.580,7.250,4411281408,55586660352,0,0,0,256.200,8.400,10344,32448,1392684,0,0,1,100,29,1,129,0,12264,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4189,4154.400,2671.400,0,0,0,0,0,264495,445,15054314,71235,41,0.040,25,0,10,10,0,0,19,8,1,29,25,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15206155,0,649,1.000,85798574604,1638.400,1,3,0,21,5
1701939231,0.561,0.154,91.342,7.943,0,640614.400,459571.200,21086.400,26934.600,0,0,109740924928,122006458368,4460453888,358916993024,7355.200,12363.600,0,8,5.600,20.420,11.600,7.280,4411281408,55586660352,0.200,0,0,73.600,14.200,10344,32448,1392645,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4745.800,4016.400,5273.800,0,0,0,0,0,264419,445,15058802,71235,32,0.031,23,0,0,3,0,0,17,7,5,22,7,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15206459,0,434,1.000,85798599180,4915.200,21.400,46.800,2,44,3
1701939236,0.121,0.146,94.222,5.511,0,1010892.800,606208,35129.600,42809.200,0,0,109742211072,122000551936,4460453888,358927003648,6750,12147.600,1,2,5.600,19.100,11.470,7.270,4411281408,55586660352,0,0,0,120.200,28,10344,32448,1392624,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4686.200,4187.200,4042.400,0,0,0,0,0,264419,445,15058929,71235,30,0.029,22,0,0,3,0,0,15,1,0,15,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15206974,0,401,1.000,85798623756,4915.200,28.400,55.400,2,37,4
1701939241,0.150,0.192,92.991,6.667,0,1105920,1344307.200,56495,78131.600,0,0,109754724352,121981108224,4460453888,358940094464,6533,12475.800,2,16,7,17.970,11.370,7.250,4411281408,55586660352,0,0,0,131.800,35.200,10344,32448,1392618,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5831,5823.400,5152.200,0,0,0,0,0,264336,445,15058811,71235,30,0.029,21,0,0,4,0,0,4,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15207655,0,679,1.000,85798672908,9830.400,93.800,99.800,0,92,5
1701939246,0.138,0.183,92.915,6.764,0,1217331.200,1490124.800,75622.800,95864.800,0,0,109758054400,121971183616,4460453888,358952849408,6619.800,12907,0,16,6,17.900,11.460,7.310,4411281408,55586660352,0,0.200,0,143,40.400,10344,32448,1392605,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5619.600,5851.800,5295.200,0,0,0,0,0,264336,445,15059005,71235,30,0.029,21,0,0,4,0,0,5,5,3,9,5,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15208397,0,741,1.000,85798828556,31129.600,93,199,8.800,104,5
1701939251,0.152,0.186,92.504,7.158,0,1374617.600,1257472,75808.400,100186.200,0,0,109746405376,121976221696,4460453888,358966947840,6549.200,12902.600,2,19,6.600,17.980,11.580,7.370,4411281408,55586660352,0.200,0,0,159.800,41.400,10344,32448,1392610,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5718.800,6026.200,5221.400,0,0,0,0,0,264346,445,15061744,71235,30,0.029,21,0,0,4,0,0,9,6,5,11,6,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15209203,0,740,1.000,85798959628,26214.400,109,194.600,6,105,5
1701939256,0.127,0.144,92.094,7.634,0,1069875.200,1149337.600,53060.600,72934,0,0,109751808000,121960808448,4460453888,358982348800,6253.400,12119.400,2,17,6.400,18.230,11.740,7.440,4411281408,55586660352,0,0,0,127.200,40.200,10344,32448,1392611,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5580,5314,4599.800,0,0,0,0,0,264249,445,15061264,71235,30,0.029,21,2,2,4,0,2,8,7,6,10,7,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15209872,0,734,1.000,85799139852,36044.800,68.600,122.200,4.800,78,5
1701939261,0.144,0.173,92.371,7.312,0,978124.800,1203404.800,59837,84338.600,0,0,109761081344,121941860352,4460453888,358995873792,6353.600,12354.400,3,19,8.200,18.370,11.880,7.510,4411281408,55586660352,0,0,0,115.800,38.200,10344,32448,1392611,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5920,5958.600,5288,0,0,0,0,0,264012,445,15060234,71235,30,0.029,21,2,2,4,0,2,7,7,4,11,7,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15210477,0,740,1.000,85799270924,26214.400,85.400,87.200,0,82,5
1701939266,0.117,0.156,91.853,7.874,0,1127219.200,1021542.400,63941,81142.800,0,0,109766672384,121925488640,4460453888,359012814848,6300,12449.800,0,18,5.400,18.580,12.030,7.580,4411281408,55586660352,0,0,0,134.800,33.800,10344,32448,1392605,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4973.200,5354.800,4597.800,0,0,0,0,0,264012,445,15059796,71235,30,0.029,21,2,2,4,0,2,7,6,4,9,6,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15211177,0,673,1.000,85799533068,52428.800,85.800,136,4,77,5
1701939271,0.140,0.192,91.838,7.830,0,1015808,1146880,49348.800,68191.600,0,0,109779734528,121903955968,4460453888,359026675712,6578.600,12580.400,1,21,32,18.530,12.130,7.640,4411281408,55586660352,0,0,0,118.800,40.200,10344,32640,1392602,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,10629.400,8688.800,7864.400,0,0,0,0,0,264084,445,15060646,71235,30,0.029,21,1,1,4,0,1,9,8,5,13,9,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15211804,0,741,1.000,85799762444,45875.200,64.600,94.800,2.800,73,6
1701939276,0.127,0.171,90.720,8.982,0,1839923.200,972390.400,48929.800,59019.600,0,0,109798002688,121872162816,4460453888,359049441280,8486.800,12905.800,4,0,28.600,18.490,12.230,7.700,4411281408,55586660352,0.200,0,0,220.200,22,10344,32832,1392612,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,9226.600,7746.400,6480.400,0,0,0,0,0,264060,445,15059109,71235,31,0.030,22,0,0,4,0,0,7,1,0,16,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15212934,0,721,1.000,85800106508,68812.800,36.400,82.200,4,46,5
1701939281,0.140,0.225,93.549,6.086,0,1043660.800,863436.800,68328.400,85104.200,0,0,109806178304,121856286720,4460453888,359062532096,6550.400,12326.800,1,2,6.400,18.290,12.290,7.740,4411281408,55586660352,0.200,0,0,123.800,28.200,10344,32832,1392613,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5425.200,5874.400,5274.800,0,0,0,0,0,263844,445,15059271,71235,31,0.030,22,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15213580,0,760,1.000,85800303116,39321.600,99,181.200,6,113,9
1701939286,0.138,0.201,94.273,5.389,0,1040384,1196032,50379.200,62461.400,0,0,109811765248,121840689152,4460453888,359076392960,6620.800,12261.400,1,7,8.200,16.990,12.120,7.710,4411281408,55586660352,0,0,0,119.400,33.600,10344,32832,1392621,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6344.800,6152.800,5262.800,0,0,0,0,0,263770,445,15059004,71235,31,0.030,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15214120,0,342,1.000,85800434188,26214.400,46,151,8.800,66,1
1701939291,0.184,0.192,92.152,7.472,0,7261388.800,626688,40717.400,55368.400,0,0,109870301184,121743552512,4460453888,359118843904,7451.200,13269.600,23,17,10.400,16.990,12.200,7.760,4411281408,55586660352,0,0,0,606.200,21.200,10344,32832,1392712,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,14154.600,9617.600,4123,0,0,0,0,0,263447,445,15053915,71235,52,0.051,42,0,0,4,0,0,22,2,0,22,14,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15214766,0,1140,1.000,85800491532,11468.800,31.600,33.600,0,65,7
1701939296,2.042,0.263,87.749,9.946,0,573440,4163993.600,37938.600,54002.800,0,0,109890949120,121719824384,4460453888,359126544384,7729,11912.800,2,33,4.800,17.230,12.330,7.830,4411281408,55586660352,0,0,0,66.200,387.200,10344,32832,1392698,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,30725.200,4362.600,3466.800,0,0,0,0,0,263191,445,15050391,71235,51,0.050,32,0,0,14,0,0,3,3,1,25,25,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15215160,0,61,1.000,85800712716,44236.800,74.800,78.400,0,59,1
1701939301,3.866,0.292,89.236,6.607,0,1461452.800,1125580.800,80423.400,119788.800,0,0,109904093184,121693253632,4460453888,359145795584,8628.200,14131,0,32,72.400,18.410,12.660,7.950,4411281408,55586660352,0,0,0,170.400,36.600,10344,32640,1392703,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,18765.600,14297,13300.200,0,0,0,0,0,263263,445,15050818,71235,52,0.051,34,0,0,12,0,0,6,4,1,35,25,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15216022,0,1059,1.000,85800794636,16384,90.400,155.800,4.800,113,8
1701939306,3.396,0.184,88.683,7.737,0,1300889.600,1337753.600,62059.400,93072.200,0,0,109907963904,121674989568,4460453888,359165243392,7607,12693.400,8,26,6.400,20.060,13.090,8.120,4411281408,55586660352,0,0,0,150.600,51.800,10344,32640,1392688,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5797.200,5865.800,5283,0,0,0,0,0,263042,445,15050210,71235,51,0.050,34,1,21,12,0,1,7,7,5,30,28,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15216791,0,740,1.000,85800851980,11468.800,79.200,131.800,4,74,5
1701939311,3.366,0.167,88.341,8.126,0,1317273.600,855244.800,51530.200,78045.200,0,0,109923622912,121653170176,4460453888,359178334208,7831.800,12645,10,14,17.200,21.100,13.420,8.260,4411281408,55586660352,0,0,0,152.200,40.400,10344,32640,1392774,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6844,6331,5284.400,0,0,0,0,0,263114,445,15048722,71235,53,0.052,28,1,21,18,0,1,25,6,5,41,33,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15217549,0,721,1.000,85800942092,18022.400,35.400,67.400,2,50,6
1701939316,3.248,0.138,86.043,10.571,0,1970995.200,343244.800,28286.400,41520.400,0,0,109923442688,121644011520,4460453888,359193063424,8491.400,13008.600,0,29,10.600,20.610,13.450,8.290,4411281408,55586660352,0,0,0,212.200,12.600,10344,32640,1392720,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4779.600,4425.200,3541.200,0,0,0,0,0,263114,445,15049267,71235,53,0.052,43,1,21,3,0,1,37,15,1,42,36,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15218008,0,683,1.000,85801007628,13107.200,18,49.600,4.800,31,5
1701939321,2.292,0.148,84.999,12.561,0,784793.600,1377894.400,42236.600,65212,0,0,109926748160,121636085760,4460453888,359203074048,8121.400,12921,22,24,7.600,22.480,13.960,8.480,4411281408,55586660352,0,0,0,88.200,90,10344,32640,1392699,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5568.400,5293.600,5075.600,0,0,0,0,0,263042,445,15048055,71235,52,0.051,35,1,21,11,0,1,4,2,1,31,22,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15218485,0,714,1.000,85801204236,39321.600,41.800,99.800,4,73,5
1701939326,3.631,0.225,88.716,7.428,0,1702297.600,1218969.600,87768.600,131044,0,0,109915090944,121639723008,4460453888,359221039104,8064.200,13475,9,20,6,22.680,14.140,8.570,4411281408,55586660352,0,0,0,195,38,10344,32640,1392684,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5723,6373.600,5480.200,0,0,0,0,0,263289,445,15050046,71235,52,0.051,29,1,21,18,0,1,7,3,2,29,23,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15219484,0,733,1.000,85801531916,65536,106.800,184.800,6,99,5
1701939331,3.503,0.198,88.628,7.671,0,1271398.400,1443430.400,67816.400,99759.600,0,0,109926957056,121620926464,4460453888,359232589824,7618.800,12567.600,11,27,7.600,23.670,14.490,8.720,4411281408,55586660352,0,0,0,146.200,55.200,10344,32640,1392682,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5742,5880.400,5327.800,0,0,0,0,0,263213,445,15048439,71235,51,0.050,34,1,21,12,0,1,7,5,4,30,26,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15220185,0,362,1.000,85801679372,29491.200,85.200,93,0.800,87,3
1701939336,3.528,0.167,88.548,7.757,0,1255014.400,1191936,63657.400,95950.800,0,0,109930430464,121609752576,4460453888,359245680640,7659.200,12606.400,15,30,6.800,24.580,14.830,8.860,4411281408,55586660352,0,0,0,134,47.600,10344,32832,1392666,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5859.200,5834.600,5215,0,0,0,0,0,263284,445,15047675,71235,51,0.050,39,1,21,7,0,1,8,6,5,31,26,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15220962,0,1064,1.000,85801859596,36044.800,89.200,142.200,4,95,7
1701939341,3.123,0.144,88.153,8.580,0,1476198.400,575078.400,48578,80586.200,0,0,109946474496,121584467968,4460453888,359263391744,7424.600,12249,2,20,6.400,25.170,15.110,8.980,4411281408,55586660352,0,0,0,171.600,31,10344,32832,1392697,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5220.200,5158.600,3835.800,0,0,0,0,0,263284,445,15046454,71235,53,0.052,34,1,21,12,0,1,23,3,2,37,28,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15222064,0,755,1.000,85802539532,135987.200,54.200,59.400,0.800,78,8
1701939346,2.220,0.127,84.883,12.770,0,1181286.400,559513.600,14548.400,24099.600,0,0,109952065536,121573486592,4460453888,359270322176,9688.400,14263.800,11,27,3.800,26.120,15.480,9.130,4411281408,55586660352,0,0,0,96.800,26.400,10344,32832,1392690,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,2479,2661.800,2139.400,0,0,0,0,0,263284,445,15045765,71235,53,0.052,39,1,21,7,0,1,14,5,4,31,30,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714.0,12388669.0,15222230.5,0.0,708.0,1.0,85802547724.0,3276.8,35.6,39.2,0.0,46.0,2.0
1701939351,2.056,0.154,85.212,12.578,0,579993.600,1007616,40933.600,60378.800,0,0,109952376832,121569325056,4460453888,359276482560,8146.200,13132.400,6,28,6,26.990,15.840,9.280,4411281408,55586660352,0,0,0,68.400,52.200,10344,32832,1392653,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5473.800,4832.200,4961.600,0,0,0,0,0,263284,445,15045721,71235,51,0.050,31,1,21,15,0,1,3,2,1,29,24,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15222397,0,708,1.000,85802555916,3276.800,35.600,39.200,0,46,2
1701939356,0.261,0.292,89.531,9.916,0,1610547.200,1685094.400,94167.600,118214,0,0,109900853248,121616228352,4460453888,359289573376,7269.400,13343,2,16,6.600,26.190,15.860,9.320,4411281408,55586660352,0,0,0,175,55.200,10344,32832,1392568,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6377.600,7108.800,9570.800,0,0,0,0,0,263284,445,15051541,71235,31,0.030,21,1,1,5,0,1,4,4,3,5,4,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15223187,0,759,1.000,85802777100,44236.800,108.200,338.200,18,145,5
1701939361,0.177,0.213,88.913,10.696,0,1628569.600,1765376,78533,102561.200,0,0,109907431424,121595019264,4460453888,359308054528,6860.400,12991.400,3,16,7,25.450,15.870,9.370,4411281408,55586660352,0,0,0,171.600,69.600,10344,32832,1392570,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6055.400,6119.600,5394.400,0,0,0,0,0,263186,445,15046907,71235,31,0.030,22,1,1,4,0,1,7,7,5,8,8,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15223971,0,680,1.000,85803088396,62259.200,96.600,201.400,8.800,104,5
1701939366,0.265,0.436,89.915,9.383,0,1373798.400,1227980.800,77169.800,100557.800,0,0,109913604096,121580376064,4460453888,359322685440,9837,15312.800,20,17,137,24.860,15.910,9.410,4411281408,55586660352,0,0,0,151.800,41.200,10344,33216,1392584,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0.200,29762.400,21505.400,20845.800,0,0,0,0,0,262921,445,15048153,71235,31,0.030,22,1,1,4,0,1,8,6,4,11,7,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15224705,0,741,1.000,85803161760,14672.800,110,164.200,4,112,6
1701939371,0.123,0.225,90.490,9.162,0,1358233.600,1674444.800,74289.800,99786.800,0,0,109924675584,121563144192,4460453888,359336546304,6572.200,12889,2,14,6,24.390,15.960,9.460,4411281408,55586660352,0.400,0,0,151.800,67,10344,33216,1392580,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5536,5870.400,5228.200,0,0,0,0,0,262850,445,15047302,71235,31,0.030,22,1,1,4,0,1,6,6,4,11,7,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15225442,0,740,1.000,85803522572,72162.400,81,185.800,8.800,90,8
1701939376,0.127,0.238,91.637,7.998,0,1413939.200,1743257.600,94746.800,125609,0,0,109934108672,121544806400,4460453888,359352381440,6783.200,13274,3,19,7,23.560,15.930,9.490,4411281408,55586660352,0,0,0,153.400,61.800,10344,33216,1392584,0,0,1,100,29,1,129,0,12254,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5557,6361.800,5568.800,0,0,0,0,0,262849,445,15047321,71235,32,0.031,22,1,1,4,0,1,7,5,4,9,6,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15226197,0,734,1.000,85803833868,62259.200,141,207.400,4.800,145,5
1701939381,0.179,0.209,92.380,7.232,0,1482752,1253376,99931.800,136098,0,0,109938442240,121530798080,4460453888,359367446528,6813.600,13452.400,16,14,8,22.950,15.930,9.520,4411281408,55586660352,0,0,0,162.200,39,10344,33216,1392585,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5935,6509.600,5727.600,0,0,0,0,0,262764,445,15047925,71235,31,0.030,22,1,1,4,0,1,5,4,2,8,4,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12388669,15226989,0,740,1.000,85804153356,63897.600,145.200,185.200,2.800,144,5
