"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 19:17:15 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701954646,0.378,0.668,94.140,4.814,0,64656179.200,946995.200,79966,92648.600,0,0,127919669248,85242961920,4460666880,395443003392,8045.800,45894.800,1,2,4.800,6.130,7.680,8.450,4407582720,55590359040,0,0,0,494.800,29.200,10344,33024,1391910,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,51081.600,37650.600,28641.400,0,0,0,0,0,255749,445,11219812,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464058,20020853,0,745,1.000,86027393548,0,96.600,225.200,10,108,5
1701954651,0.319,0.484,95.182,4.015,0,88473.600,1062502.400,83815.800,100143.400,0,0,127916740608,85381705728,4460666880,395310792704,9322.200,14056.200,1,6,123,6.440,7.720,8.460,4407582720,55590359040,0,0,0,8.800,40.800,10344,32448,1392103,0,0,1,100,29,1,129,0,12263,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,26965.400,19481.200,25562.200,0,0,0,0,0,256031,445,11231537,71235,30,0.029,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464058,20020923,0,704,1.000,86027409932,3276.800,109.800,167.800,4.800,120,8
1701954656,0.223,0.263,94.746,4.768,0,14745.600,482508.800,40538.200,49895.800,0,0,127920672768,85393690624,4460666880,395295391744,7718.800,13019.600,4,2,50.800,6.480,7.710,8.450,4407582720,55590359040,0,0,0,1.600,20.800,10344,32448,1391963,0,0,1,100,29,1,129,0,12259,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0.200,14166.200,9939.600,11103.400,0,0,0,0,0,255887,445,11233208,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464058,20020947,0,680,1.000,86027418124,1638.400,47.800,122.600,6,55,4
1701954661,0.167,0.263,95.137,4.434,0,45875.200,814284.800,72652,83986.400,0,0,127924883456,85472907264,4460666880,395213766656,6880.600,12321.600,0,7,15.400,6.280,7.650,8.430,4407582720,55590359040,0,0,0,4,30.800,10344,32448,1391933,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5409,5477.200,9205.800,0,0,0,0,0,255886,445,11239499,71235,31,0.030,22,0,0,3,0,0,21,15,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464058,20021000,0,669,1.000,86027450892,6553.600,48,153.200,8,73,6
1701954666,0.255,0.355,95.715,3.676,0,90112,1129676.800,134864.600,161865.200,0,0,127924461568,85639176192,4460666880,395049984000,7569.600,13453.400,1,3,7.200,6.500,7.670,8.430,4407582720,55590359040,0,0,0,9.200,43,10344,32448,1391893,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6252,7375.600,15797.600,0,0,0,0,0,256313,445,11249918,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021106,0,764,1.000,86027532812,16384,201.600,407.200,16.800,199,6
1701954671,0.263,0.305,98.719,0.714,0,73728,1295974.400,133990.800,163040.600,0,0,127928913920,85630873600,4460670976,395054600192,6868.400,13258.400,1,1,6.600,6.140,7.570,8.390,4407582720,55590359040,0,0,0,7.400,66.800,10344,32448,1391898,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5170.400,6821.200,6377.200,0,0,0,0,0,256384,445,11247715,71235,31,0.030,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021202,0,733,1.000,86027598348,13107.200,210.800,362.200,12,180,6
1701954676,0.188,0.263,98.910,0.640,0,78643.200,1109196.800,87639.400,103873.400,0,0,127929880576,85626056704,4460670976,395058450432,6261.200,12264.800,3,0,6.600,5.730,7.470,8.350,4407582720,55590359040,0,0,0,6,60,10344,32448,1391900,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5258.200,5735.200,5562,0,0,0,0,0,256313,445,11249144,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021281,0,325,1.000,86027672076,14745.600,116,203.800,6.800,122,2
1701954681,0.201,0.284,99.010,0.505,0,68812.800,1017446.400,95120.600,109222.800,0,0,127914041344,85644464128,4460670976,395062255616,6342,12510.600,1,0,6.800,5.430,7.370,8.320,4407582720,55590359040,0,0,0,6.400,62,10344,32640,1391899,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5297.200,6223.200,6031.200,0,0,0,0,0,256456,445,11252197,71235,30,0.029,6,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021378,0,1063,1.000,86027868684,39321.600,117.200,262.600,12,125,8
1701954686,0.184,0.248,98.965,0.603,0,34406.400,662732.800,90316.200,104563,0,0,127919104000,85635551232,4460670976,395066105856,6141.800,12174.600,1,1,5.600,5.080,7.270,8.280,4407582720,55590359040,0,0,0,2.400,46.800,10344,32640,1391894,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4750.600,5602.600,5424.600,0,0,0,0,0,256384,445,11250412,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021443,0,735,1.000,86027917836,9830.400,110.400,234.400,10.800,122,5
1701954691,0.206,0.290,98.455,1.049,0,54067.200,1043660.800,104103.200,118852.600,0,0,127924908032,85626667008,4460670976,395069956096,6441,12603,3,2,8.400,4.750,7.160,8.240,4407582720,55590359040,0.200,0,0,5.400,47.400,10344,32640,1391897,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5614.400,6637.800,6476.200,0,0,0,0,0,256384,445,11250703,71235,30,0.029,6,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021527,0,740,1.000,86028032524,22937.600,124.600,324.400,16,118,5
1701954696,0.196,0.255,98.487,1.062,0,47513.600,984678.400,89387.200,103246.200,0,0,127924756480,85622198272,4460670976,395074576384,6167.800,12119.800,2,0,6.400,4.530,7.080,8.210,4407582720,55590359040,0,0,0,4.800,41.400,10344,32640,1391900,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5111.400,5642.600,5428.200,0,0,0,0,0,256384,445,11250103,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021597,0,777,1.000,86028114444,16384,112.800,258.800,12.800,131,6
1701954701,0.204,0.309,98.323,1.164,0,98304,636518.400,96023.600,110476,0,0,127933190144,85610684416,4460670976,395078426624,6357.600,12464.200,1,1,8.200,4.410,7.010,8.180,4407582720,55590359040,0,0,0,10.400,37.400,10344,32640,1391900,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5379.200,6368.400,6129.800,0,0,0,0,0,256312,445,11249355,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021711,0,702,1.000,86028229132,22937.600,114.800,278,14,118,4
1701954706,1.143,0.629,97.238,0.990,0,49152,941260.800,101526,126754,0,0,128068788224,85471236096,4460670976,395083046912,6806.600,12598,5,2,8.400,4.130,6.910,8.140,4407582720,55590359040,0,0,0,3.800,44,10344,32640,1391942,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,103402.400,12789.600,5893.200,0,0,0,0,0,256312,445,11222949,71235,40,0.039,6,0,0,12,0,0,4,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021794,0,405,1.000,86028392972,32768,136.200,165,2,121,3
1701954711,4.192,0.219,95.095,0.494,0,77004.800,986316.800,91114.600,111007.200,0,0,128081051648,85457432576,4460670976,395085357056,7676.600,12673.200,2,3,6.200,4.840,7.010,8.170,4407582720,55590359040,0,0,0,7,59.600,10344,32640,1391942,0,0,1,100,29,1,129,0,12268,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4963.400,5885,5696.800,0,0,0,0,0,256313,445,11221521,71235,40,0.039,4,0,0,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021883,0,1096,1.000,86028548620,31129.600,109.800,240.200,10.800,129,10
1701954716,4.052,0.227,95.345,0.376,0,72089.600,932249.600,100130,119613.200,0,0,128082411520,85453762560,4460670976,395088437248,7650.400,12637,12,0,6.400,6.380,7.290,8.250,4407582720,55590359040,0,0,0,4.800,58.600,10344,32640,1391942,0,0,1,100,29,1,129,0,12268,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4990.200,5905.600,5684,0,0,0,0,0,256241,445,11221437,71235,40,0.039,8,0,0,10,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20021958,0,702,1.000,86028638732,18022.400,117.800,243.600,10,118,5
1701954721,4.111,0.215,95.228,0.446,0,47513.600,638976,90158.400,113376.400,0,0,128083533824,85450330112,4460670976,395091517440,7578.200,12418.200,8,1,8,6.430,7.290,8.250,4407582720,55590359040,0,0,0,5,56.800,10344,32640,1391942,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6146.400,6619.600,6380.400,0,0,0,0,0,256243,445,11221044,71235,40,0.039,5,0,10,13,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022028,0,740,1.000,86028753420,22937.600,113.200,221.800,8.800,126,5
1701954726,4.080,0.260,95.205,0.454,0,54067.200,970752,95564.600,117778.600,0,0,128079319040,85450694656,4460670976,395095367680,7630.400,12677.600,14,0,8.200,7.670,7.530,8.320,4407582720,55590359040,0,0,0,5.400,61,10344,32640,1391940,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6177.200,6794.600,6613.400,0,0,0,0,0,256171,445,11222415,71235,40,0.039,11,0,10,6,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022082,0,740,1.000,86028827148,14745.600,115,220.400,8.800,123,6
1701954731,4.107,0.198,95.245,0.451,0,55705.600,915865.600,96702.200,122426.800,0,0,128085504000,85441429504,4460670976,395099217920,7665.200,12666.400,3,0,6.200,7.140,7.420,8.280,4407582720,55590359040,0,0,0,5.800,59.800,10344,32640,1391938,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5150.600,5993.800,5743.800,0,0,0,0,0,256173,445,11221786,71235,41,0.040,6,0,10,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022153,0,733,1.000,86028900876,14745.600,125.400,153.200,2,111,6
1701954736,3.880,0.225,95.011,0.884,0,67174.400,612761.600,93919.400,119299.600,0,0,128082620416,85441232896,4460670976,395103068160,7504,12377,4,3,6.400,7.530,7.500,8.300,4407582720,55590359040,0,0,0,5.800,37.400,10344,32640,1391947,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5204,5842.800,5668.200,0,0,0,0,0,256099,445,11221682,71235,40,0.039,6,0,10,11,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022226,0,362,1.000,86029007372,21299.200,117.800,202.200,6.800,121,4
1701954741,4.018,0.209,94.529,1.245,0,65536,923238.400,97867,117392.600,0,0,128085884928,85435658240,4460670976,395106148352,7689.600,12724.600,9,1,6.800,7.330,7.460,8.280,4407582720,55590359040,0,0,0,7.200,43.800,10344,32640,1391939,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5094.600,6097.400,5940.400,0,0,0,0,0,256171,445,11221635,71235,40,0.039,12,0,10,9,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022323,0,1058,1.000,86029113868,21299.200,111.400,236.600,10,121,7
1701954746,3.989,0.221,94.807,0.983,0,34406.400,928153.600,84805.600,103170.200,0,0,128090271744,85428961280,4460670976,395108458496,7455.800,12227.600,7,0,6.600,7.780,7.550,8.310,4407582720,55590359040,0,0,0,4,45,10344,32640,1391939,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5311.200,6051.200,5824.600,0,0,0,0,0,256099,445,11221407,71235,40,0.039,9,0,10,9,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022395,0,740,1.000,86029187596,14745.600,93.800,253,12.800,125,6
1701954751,4.249,0.246,95.063,0.442,0,62259.200,1032192,102255,123759.800,0,0,128082755584,85432647680,4460670976,395114373120,7831,12788,6,3,7.400,8.120,7.630,8.330,4407582720,55590359040,0,0,0,6.400,66,10344,32640,1391940,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5004.600,6105.800,5935.800,0,0,0,0,0,256093,445,11221127,71235,40,0.039,8,0,10,12,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022470,0,739,1.000,86029318668,26214.400,119,288.600,14,120,6
1701954756,3.890,0.217,95.451,0.442,0,65536,671744,96318.800,117539.800,0,0,128070037504,85443301376,4460670976,395116752896,7588.600,12626.200,8,0,6.400,8.430,7.700,8.350,4407582720,55590359040,0,0,0,5.800,58,10344,32640,1391939,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5226.400,5865.600,5686.600,0,0,0,0,0,256140,445,11223780,71235,40,0.039,11,0,10,8,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022537,0,740,1.000,86029400588,16384,120.600,233.800,8.800,126,5
1701954761,4.145,0.250,95.124,0.481,0,67174.400,966656,99721.800,120612.800,0,0,128078286848,85429661696,4460670976,395122143232,7821,12889.800,8,0,8.200,7.920,7.600,8.310,4407582720,55590359040,0,0,0,6.600,58.600,10344,32640,1391940,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5472.600,6525.200,6224.400,0,0,0,0,0,256140,445,11221895,71235,40,0.039,8,0,10,9,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022626,0,349,1.000,86029507084,21299.200,121,246.200,10,112,3
1701954766,3.223,0.387,95.829,0.560,0,57344,914227.200,90624,112001,0,0,127939620864,85565247488,4460670976,395125223424,7555.600,12467.800,3,0,6.200,7.680,7.560,8.300,4407582720,55590359040,0,0,0,5.600,54.800,10344,32640,1391900,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5313.400,6125.600,12852.200,0,0,0,0,0,255996,445,11248018,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022688,0,1069,1.000,86029638156,26214.400,115.800,205.600,6.800,138,7
1701954771,0.204,0.305,98.419,1.072,0,39321.600,627507.200,96456.600,107881.400,0,0,127942148096,85561180160,4460670976,395128303616,6339.800,12383.600,0,1,6.600,7.150,7.450,8.260,4407582720,55590359040,0,0,0,4,38.600,10344,32640,1391896,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5143.400,5991.800,5951.600,0,0,0,0,0,255996,445,11248369,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022756,0,740,1.000,86029720076,16384,100.200,307.400,16.800,119,5
1701954776,0.207,0.278,98.551,0.964,0,65536,887193.600,86291.600,103755,0,0,127938093056,85561384960,4460670976,395132153856,6419.200,12477.800,1,0,27.400,6.810,7.380,8.230,4407582720,55590359040,0.200,0,0,6.200,45,10344,32832,1391896,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,9074.800,8133.200,7985.800,0,0,0,0,0,256068,445,11248930,71235,30,0.029,5,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022813,0,776,1.000,86029793804,14745.600,113.200,214.800,8,124,6
1701954781,0.182,0.250,98.564,1.004,0,67174.400,910131.200,92288.800,110056.400,0,0,127943565312,85553602560,4460670976,395134464000,6179.200,12225.800,2,0,7.600,6.510,7.300,8.200,4407582720,55590359040,0,0,0,6.800,43.200,10344,32832,1391896,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5748.600,6062,5731.800,0,0,0,0,0,256140,445,11248726,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022891,0,740,1.000,86029892108,19660.800,128.200,218,6.800,125,5
1701954786,0.209,0.307,98.341,1.144,0,54067.200,616857.600,99345.200,113528,0,0,127948468224,85544079360,4460670976,395139854336,6349.200,12519.600,3,1,8.400,6.150,7.220,8.170,4407582720,55590359040,0,0,0,4.800,40.400,10344,32832,1391898,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6198.600,6832.200,6683.600,0,0,0,0,0,256212,445,11247634,71235,30,0.029,6,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20022961,0,702,1.000,86030014988,24576,112.200,290.400,14,114,4
1701954791,0.186,0.242,98.482,1.090,0,90112,1046118.400,93125.800,107953.200,0,0,127947296768,85542170624,4460670976,395143704576,6306.200,12355.800,1,1,6,6.050,7.180,8.150,4407582720,55590359040,0,0,0,9,46.600,10344,32832,1391893,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4908.400,5821.400,5668.600,0,0,0,0,0,256068,445,11247904,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023049,0,673,1.000,86030088716,14745.600,96.400,277.800,14,110,6
1701954796,0.175,0.265,98.438,1.122,0,55705.600,915046.400,84216.200,99121.200,0,0,127952228352,85534158848,4460670976,395146784768,6133.400,12033.200,3,1,6.400,5.650,7.080,8.110,4407582720,55590359040,0,0,0,6,46,10344,33024,1391893,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5120.600,5751.400,5546,0,0,0,0,0,255996,445,11247934,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023127,0,741,1.000,86030162444,14745.600,126.800,213.200,6.800,137,5
1701954801,0.198,0.294,98.336,1.171,0,60620.800,952729.600,97861.400,116190.800,0,0,127952797696,85531279360,4460670976,395150635008,6329.800,12439.200,1,2,7,5.360,6.990,8.080,4407582720,55590359040,0,0,0,6.600,40.400,10344,33024,1391899,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5472.600,6045.800,5767.600,0,0,0,0,0,255996,445,11249120,71235,30,0.029,12,0,0,4,0,0,1,1,0,1,1,1,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023222,0,740,1.000,86030301708,27852.800,112.400,221.800,8.800,112,5
1701954806,0.206,0.238,98.634,0.922,0,32768,580812.800,85311.600,102429.600,0,0,127952879616,85528887296,4460670976,395153715200,6059.800,12011.200,1,0,6.400,5.090,6.910,8.040,4407582720,55590359040,0,0,0,2.800,39.200,10344,33024,1391898,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5189.800,5831.200,5733.200,0,0,0,0,0,255923,445,11248396,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023272,0,740,1.000,86030359052,11468.800,123.600,237.400,8.800,133,6
1701954811,0.177,0.225,98.631,0.966,0,52428.800,882278.400,79574.800,91861.600,0,0,127949180928,85529071616,4460670976,395157999616,6054.400,11956.200,2,0,7.200,4.760,6.810,8.010,4407582720,55590359040,0,0,0,3.400,48.800,10344,33024,1391892,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4835.600,5427,5433.800,0,0,0,0,0,255851,445,11248789,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023334,0,740,1.000,86030465548,21299.200,93.200,171.600,6,119,5
1701954816,0.186,0.248,98.750,0.816,0,27852.800,957644.800,93469.600,107151.600,0,0,127953387520,85522554880,4460670976,395161079808,6256.400,12281.400,1,1,6.600,4.460,6.710,7.970,4407582720,55590359040,0,0,0,3.400,47.600,10344,33024,1391898,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5141.200,5978.600,5832.800,0,0,0,0,0,255851,445,11248609,71235,31,0.030,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023410,0,733,1.000,86030555660,18022.400,104.600,257.400,12,114,6
1701954821,0.215,0.284,98.474,1.027,0,81920,656179.200,95981.400,110708.800,0,0,127959683072,85513179136,4460670976,395164160000,6314,12302.200,2,1,8.200,4.260,6.630,7.940,4407582720,55590359040,0,0,0,6,41,10344,33024,1391899,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5467.600,6156,5863.400,0,0,0,0,0,255683,445,11247325,71235,30,0.029,4,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023479,0,680,1.000,86030662156,21299.200,117.400,301,14.800,125,6
1701954826,0.161,0.269,98.330,1.240,0,44236.800,890470.400,88269.800,103114.600,0,0,127934414848,85535449088,4460670976,395168903168,6303.800,12314.200,2,2,6.400,4.080,6.560,7.900,4407582720,55590359040,0,0,0,4.600,43.800,10344,32832,1391899,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5032,5829,5652.600,0,0,0,0,0,255730,445,11251249,71235,30,0.029,10,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023550,0,740,1.000,86030735884,14745.600,107.200,183.600,6,113,5
1701954831,7.287,0.925,90.794,0.994,0,27852.800,894566.400,112313.400,148023.400,0,0,128211296256,85258567680,4460670976,395168903168,8981.200,13264.800,9,4,10.600,5.920,6.900,8.010,4407582720,55590359040,0,0,0,3.200,42,10344,33024,1391985,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,207734,19896,6357.400,0,0,0,0,0,255730,445,11217478,71235,50,0.049,14,0,0,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023605,0,840,1.000,86030825996,18022.400,145,212,6.800,150,5
1701954836,7.277,0.238,92.218,0.266,0,31129.600,1000243.200,106238.400,137734.800,0,0,128219430912,85248892928,4460670976,395170443264,8930.600,13418.600,15,1,6.400,6.080,6.920,8.010,4407582720,55590359040,0,0,0,3.400,63.200,10344,33024,1391982,0,0,1,100,29,1,129,0,12282,54,1,0,0,4,52,0,0,0,0,1,0,2,2,0,0,5096.200,6240,6117.400,0,0,0,0,0,255492,445,11216172,71235,50,0.049,19,0,0,10,0,0,1,1,1,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12464096,20023673,0,509,1.000,86030940684,22937.600,140.200,219.200,6.800,126,5
